SpaceID,EventTime_UTC,OccupancyState
WV213,07/23/2019 11:43:59 AM,OCCUPIED
CB1198,07/23/2019 11:43:14 AM,OCCUPIED
CC814A,07/23/2019 11:42:49 AM,OCCUPIED
V102,07/23/2019 11:42:17 AM,OCCUPIED
CB2213A,07/23/2019 11:41:50 AM,VACANT
CB1228A,07/23/2019 11:40:55 AM,OCCUPIED
V103,07/23/2019 11:39:19 AM,OCCUPIED
CC879,07/23/2019 11:39:08 AM,OCCUPIED
CB1136A,07/23/2019 11:36:39 AM,OCCUPIED
WV220,07/23/2019 11:36:10 AM,OCCUPIED
CC1610,07/23/2019 11:35:24 AM,OCCUPIED
CC1607,07/23/2019 11:35:16 AM,OCCUPIED
CB157,07/23/2019 11:35:05 AM,OCCUPIED
CC877,07/23/2019 11:34:30 AM,OCCUPIED
LT201,07/23/2019 11:31:10 AM,OCCUPIED
CB4328,07/23/2019 11:29:19 AM,OCCUPIED
CC1605,07/23/2019 11:28:09 AM,OCCUPIED
CB2539,07/23/2019 11:25:35 AM,VACANT
CC374,07/23/2019 11:24:14 AM,OCCUPIED
CB533,07/23/2019 11:21:01 AM,OCCUPIED
WV489,07/23/2019 11:15:23 AM,OCCUPIED
WV73A,07/23/2019 11:09:57 AM,OCCUPIED
CB2728,07/23/2019 11:07:53 AM,OCCUPIED
WV223,07/23/2019 11:07:00 AM,OCCUPIED
CC1615,07/23/2019 11:05:28 AM,OCCUPIED
CC1616,07/23/2019 11:02:18 AM,OCCUPIED
CC1259,07/23/2019 10:56:32 AM,VACANT
CC1601,07/23/2019 10:52:30 AM,OCCUPIED
CB2204,07/23/2019 10:51:14 AM,OCCUPIED
WP148,07/23/2019 10:49:42 AM,VACANT
CC1602,07/23/2019 10:43:22 AM,OCCUPIED
CB2562,07/23/2019 10:42:30 AM,OCCUPIED
CT463,07/23/2019 10:42:16 AM,OCCUPIED
61126,07/23/2019 10:41:57 AM,OCCUPIED
CC1520,07/23/2019 10:36:57 AM,OCCUPIED
CB3927E,07/23/2019 10:36:03 AM,VACANT
CB3927F,07/23/2019 10:36:00 AM,VACANT
CB3928B,07/23/2019 10:31:17 AM,VACANT
HO252,07/23/2019 10:28:54 AM,VACANT
CB2218,07/23/2019 10:26:01 AM,VACANT
CB997,07/23/2019 10:23:37 AM,OCCUPIED
CC1617,07/23/2019 10:16:06 AM,OCCUPIED
LT565,07/23/2019 10:12:29 AM,VACANT
HO70,07/23/2019 10:09:58 AM,OCCUPIED
WV503,07/23/2019 10:06:27 AM,OCCUPIED
CB2560,07/23/2019 10:06:14 AM,OCCUPIED
HO68,07/23/2019 10:03:38 AM,VACANT
CB694,07/23/2019 10:03:17 AM,VACANT
CB3168,07/23/2019 10:01:13 AM,VACANT
HO77,07/23/2019 09:55:04 AM,OCCUPIED
HO179A,07/23/2019 09:51:44 AM,VACANT
CT163,07/23/2019 09:47:28 AM,OCCUPIED
CB2188,07/23/2019 09:45:50 AM,VACANT
HO595,07/23/2019 09:39:28 AM,VACANT
CT447,07/23/2019 09:39:13 AM,VACANT
CB2730,07/23/2019 09:38:11 AM,OCCUPIED
CB3241,07/23/2019 09:35:53 AM,OCCUPIED
CC1252,07/23/2019 09:34:49 AM,OCCUPIED
CT369A,07/23/2019 09:30:35 AM,VACANT
CT559,07/23/2019 09:29:14 AM,OCCUPIED
SV741A,07/23/2019 09:27:02 AM,OCCUPIED
HO66,07/23/2019 09:22:08 AM,VACANT
CB1341,07/23/2019 09:21:18 AM,OCCUPIED
HO3A,07/23/2019 09:17:32 AM,VACANT
HO75,07/23/2019 09:14:26 AM,VACANT
ED221,07/23/2019 09:13:23 AM,VACANT
SV746,07/23/2019 09:03:13 AM,OCCUPIED
CB4312,07/23/2019 08:56:56 AM,OCCUPIED
HO949,07/23/2019 08:56:53 AM,OCCUPIED
CT162,07/23/2019 08:56:22 AM,OCCUPIED
CB3300,07/23/2019 08:55:33 AM,VACANT
CB3705,07/23/2019 08:43:33 AM,VACANT
HO514B,07/23/2019 08:41:35 AM,VACANT
HO515A,07/23/2019 08:41:22 AM,VACANT
CB3741,07/23/2019 08:39:45 AM,OCCUPIED
SV34,07/23/2019 08:38:02 AM,OCCUPIED
CB2098,07/23/2019 08:37:50 AM,VACANT
HO463A,07/23/2019 08:31:51 AM,VACANT
CB2441,07/23/2019 08:31:34 AM,OCCUPIED
LT472,07/23/2019 08:30:36 AM,VACANT
CC293A,07/23/2019 08:27:49 AM,OCCUPIED
SV741,07/23/2019 08:26:20 AM,VACANT
CB3844,07/23/2019 08:25:31 AM,OCCUPIED
HO29,07/23/2019 08:25:26 AM,VACANT
HO485,07/23/2019 08:24:47 AM,VACANT
CB1374,07/23/2019 08:24:19 AM,OCCUPIED
CB3021,07/23/2019 08:22:19 AM,VACANT
CT282,07/23/2019 08:15:09 AM,VACANT
HO281A,07/23/2019 08:15:07 AM,OCCUPIED
CB1383,07/23/2019 08:10:41 AM,OCCUPIED
HO484,07/23/2019 08:02:22 AM,OCCUPIED
CC1212,07/23/2019 08:00:00 AM,VACANT
SV35A,07/23/2019 07:58:58 AM,OCCUPIED
CB1760,07/23/2019 07:52:55 AM,VACANT
HO486,07/23/2019 07:51:09 AM,OCCUPIED
CB718,07/23/2019 07:50:08 AM,VACANT
WV476,07/23/2019 07:45:38 AM,OCCUPIED
SV247,07/23/2019 07:44:08 AM,VACANT
WV50,07/23/2019 07:44:03 AM,OCCUPIED
SV26,07/23/2019 07:42:18 AM,VACANT
CB2219,07/23/2019 07:41:34 AM,OCCUPIED
CB2214,07/23/2019 07:29:57 AM,OCCUPIED
CB3841,07/23/2019 07:21:59 AM,VACANT
CB2731,07/23/2019 07:21:48 AM,OCCUPIED
SV728,07/23/2019 07:19:09 AM,VACANT
CB1060,07/23/2019 07:19:05 AM,VACANT
WV210,07/23/2019 07:18:14 AM,VACANT
CB2514,07/23/2019 07:17:20 AM,OCCUPIED
LT447,07/23/2019 07:17:18 AM,VACANT
CT398,07/23/2019 07:16:13 AM,OCCUPIED
CB152,07/23/2019 07:13:34 AM,VACANT
61112,07/23/2019 07:10:53 AM,OCCUPIED
SV635,07/23/2019 07:09:28 AM,UNKNOWN
61366,07/23/2019 07:07:56 AM,VACANT
HO526,07/23/2019 07:07:55 AM,UNKNOWN
SV727,07/23/2019 07:06:45 AM,VACANT
CB1384,07/23/2019 07:05:42 AM,OCCUPIED
CT48,07/23/2019 07:04:38 AM,VACANT
WV521,07/23/2019 06:56:54 AM,OCCUPIED
HO64,07/23/2019 06:52:46 AM,VACANT
LT577,07/23/2019 06:50:40 AM,OCCUPIED
SV726,07/23/2019 06:50:22 AM,OCCUPIED
CB3360,07/23/2019 06:44:35 AM,OCCUPIED
SV611,07/23/2019 06:40:47 AM,OCCUPIED
WV104,07/23/2019 06:37:56 AM,VACANT
SV228,07/23/2019 06:34:25 AM,OCCUPIED
LT483,07/23/2019 06:30:58 AM,VACANT
CB125,07/23/2019 06:28:03 AM,VACANT
WV480,07/23/2019 06:21:56 AM,VACANT
WV74,07/23/2019 06:21:46 AM,VACANT
LT385,07/23/2019 06:15:11 AM,VACANT
CT377,07/23/2019 06:13:58 AM,VACANT
WP131,07/23/2019 06:11:49 AM,VACANT
HO1072,07/23/2019 06:08:39 AM,VACANT
CB1371,07/23/2019 06:08:28 AM,OCCUPIED
CB1472A,07/23/2019 06:04:27 AM,OCCUPIED
CB1123,07/23/2019 06:01:11 AM,OCCUPIED
82816,07/23/2019 06:01:05 AM,OCCUPIED
CT81A,07/23/2019 06:00:13 AM,OCCUPIED
CB3905B,07/23/2019 05:54:42 AM,VACANT
CT390,07/23/2019 05:53:56 AM,OCCUPIED
WV253,07/23/2019 05:51:01 AM,OCCUPIED
CB2970,07/23/2019 05:49:34 AM,OCCUPIED
CB2637,07/23/2019 05:45:45 AM,OCCUPIED
CB1062,07/23/2019 05:44:05 AM,VACANT
CB122,07/23/2019 05:43:44 AM,OCCUPIED
HO647,07/23/2019 05:36:24 AM,OCCUPIED
LT244,07/23/2019 05:34:02 AM,VACANT
CT434,07/23/2019 05:33:46 AM,VACANT
CB1751,07/23/2019 05:33:37 AM,VACANT
CC1619,07/23/2019 05:33:30 AM,OCCUPIED
SV369,07/23/2019 05:30:11 AM,OCCUPIED
CT237,07/23/2019 05:29:40 AM,OCCUPIED
LT205,07/23/2019 05:27:18 AM,OCCUPIED
SV374,07/23/2019 05:26:13 AM,VACANT
CC521,07/23/2019 05:22:42 AM,OCCUPIED
WP109,07/23/2019 05:22:07 AM,VACANT
CB1489,07/23/2019 05:21:53 AM,OCCUPIED
CB2417,07/23/2019 05:19:43 AM,VACANT
LT448,07/23/2019 05:19:18 AM,VACANT
CC1504,07/23/2019 05:18:37 AM,OCCUPIED
CB1242,07/23/2019 05:16:13 AM,VACANT
SV232,07/23/2019 05:15:30 AM,VACANT
CT370,07/23/2019 05:15:23 AM,VACANT
WP79B,07/23/2019 05:09:55 AM,OCCUPIED
CB1394A,07/23/2019 05:09:53 AM,OCCUPIED
HO130,07/23/2019 05:08:59 AM,UNKNOWN
CC379,07/23/2019 05:07:37 AM,OCCUPIED
HO955,07/23/2019 05:05:49 AM,OCCUPIED
CC1171,07/23/2019 05:05:20 AM,OCCUPIED
CT315,07/23/2019 05:00:06 AM,VACANT
CB2571,07/23/2019 04:59:22 AM,OCCUPIED
HO978,07/23/2019 04:56:36 AM,VACANT
CB1791,07/23/2019 04:52:24 AM,VACANT
HO931,07/23/2019 04:50:55 AM,OCCUPIED
CB3579,07/23/2019 04:50:27 AM,OCCUPIED
HO970,07/23/2019 04:46:37 AM,VACANT
CB1236,07/23/2019 04:45:39 AM,OCCUPIED
CB3560,07/23/2019 04:38:55 AM,OCCUPIED
CC1217,07/23/2019 04:36:23 AM,VACANT
LT484,07/23/2019 04:32:28 AM,VACANT
CB2227,07/23/2019 04:29:07 AM,OCCUPIED
CT591,07/23/2019 04:28:26 AM,VACANT
CB4066B,07/23/2019 04:19:29 AM,VACANT
WV490,07/23/2019 04:16:57 AM,VACANT
CB1498,07/23/2019 04:13:43 AM,VACANT
CT406,07/23/2019 04:12:13 AM,OCCUPIED
CB2144,07/23/2019 04:11:39 AM,VACANT
WV515,07/23/2019 04:11:12 AM,VACANT
CB3829,07/23/2019 04:11:08 AM,OCCUPIED
CB2145,07/23/2019 04:10:59 AM,VACANT
61403,07/23/2019 04:10:35 AM,OCCUPIED
WP100,07/23/2019 04:10:23 AM,VACANT
CB1061,07/23/2019 04:05:48 AM,VACANT
V211,07/23/2019 04:03:02 AM,OCCUPIED
CB723,07/23/2019 04:03:00 AM,VACANT
SV229,07/23/2019 04:02:42 AM,VACANT
WP107,07/23/2019 03:54:05 AM,VACANT
CB3680,07/23/2019 03:52:10 AM,OCCUPIED
CB1191,07/23/2019 03:39:22 AM,OCCUPIED
CB2247,07/23/2019 03:39:14 AM,OCCUPIED
CB1260,07/23/2019 03:37:08 AM,VACANT
WV485,07/23/2019 03:34:07 AM,OCCUPIED
CC1606,07/23/2019 03:33:57 AM,OCCUPIED
LT372A,07/23/2019 03:28:29 AM,VACANT
CB1118,07/23/2019 03:25:11 AM,OCCUPIED
CC1424A,07/23/2019 03:19:47 AM,OCCUPIED
HO557,07/23/2019 03:17:35 AM,OCCUPIED
SV104,07/23/2019 03:13:34 AM,OCCUPIED
LT136,07/23/2019 03:06:28 AM,VACANT
CB3670B,07/23/2019 03:05:33 AM,VACANT
CB1337,07/23/2019 03:04:20 AM,OCCUPIED
CT530,07/23/2019 03:04:01 AM,VACANT
CB4317,07/23/2019 03:04:01 AM,OCCUPIED
CB578,07/23/2019 03:01:23 AM,VACANT
HO111,07/23/2019 02:58:52 AM,OCCUPIED
CB1636,07/23/2019 02:58:30 AM,VACANT
LT436,07/23/2019 02:56:58 AM,VACANT
CB1003B,07/23/2019 02:50:28 AM,OCCUPIED
CB2200,07/23/2019 02:49:39 AM,VACANT
CB3309,07/23/2019 02:49:27 AM,OCCUPIED
CB1499,07/23/2019 02:47:54 AM,OCCUPIED
HO6,07/23/2019 02:47:10 AM,VACANT
61113,07/23/2019 02:45:15 AM,OCCUPIED
CB2182,07/23/2019 02:39:12 AM,VACANT
HO558,07/23/2019 02:37:59 AM,VACANT
CB969,07/23/2019 02:27:31 AM,OCCUPIED
CB1404A,07/23/2019 02:26:04 AM,OCCUPIED
61111,07/23/2019 02:25:34 AM,OCCUPIED
CB2645,07/23/2019 02:24:21 AM,OCCUPIED
WP106,07/23/2019 02:23:22 AM,VACANT
HO663C,07/23/2019 02:17:35 AM,VACANT
HO958A,07/23/2019 02:11:03 AM,OCCUPIED
CC371,07/23/2019 01:53:55 AM,OCCUPIED
CB3251,07/23/2019 01:51:23 AM,OCCUPIED
CB4236,07/23/2019 01:48:23 AM,OCCUPIED
CC389,07/23/2019 01:47:58 AM,OCCUPIED
CB2250,07/23/2019 01:47:51 AM,VACANT
CC390,07/23/2019 01:47:05 AM,OCCUPIED
ED603A,07/23/2019 01:45:59 AM,OCCUPIED
CB912,07/23/2019 01:43:08 AM,OCCUPIED
CB781,07/23/2019 01:42:13 AM,OCCUPIED
HO105,07/23/2019 01:40:09 AM,OCCUPIED
HO487B,07/23/2019 01:39:56 AM,VACANT
SV244B,07/23/2019 01:32:31 AM,UNKNOWN
CB84,07/23/2019 01:31:02 AM,VACANT
CB2120,07/23/2019 01:29:56 AM,OCCUPIED
CB3476,07/23/2019 01:29:06 AM,VACANT
ED610A,07/23/2019 01:20:15 AM,OCCUPIED
WV59A,07/23/2019 01:18:12 AM,OCCUPIED
CB1346,07/23/2019 01:16:37 AM,OCCUPIED
CB3008,07/23/2019 01:13:55 AM,OCCUPIED
CB3000A,07/23/2019 01:05:47 AM,OCCUPIED
SV360,07/23/2019 01:05:32 AM,OCCUPIED
CB3723C,07/23/2019 01:02:39 AM,OCCUPIED
CB3874,07/23/2019 01:01:53 AM,OCCUPIED
CB3962,07/23/2019 01:01:37 AM,VACANT
CB3778,07/23/2019 12:58:20 AM,OCCUPIED
CT383,07/23/2019 12:58:14 AM,OCCUPIED
HO491A,07/23/2019 12:58:02 AM,UNKNOWN
CB1355,07/23/2019 12:57:10 AM,OCCUPIED
CC1435,07/23/2019 12:53:21 AM,VACANT
CB149,07/23/2019 12:46:49 AM,OCCUPIED
CB985,07/23/2019 12:46:40 AM,VACANT
WV99,07/23/2019 12:46:18 AM,OCCUPIED
CB4231,07/23/2019 12:38:27 AM,VACANT
CB3051,07/23/2019 12:38:11 AM,VACANT
CT400,07/23/2019 12:37:41 AM,VACANT
ED217,07/23/2019 12:32:17 AM,VACANT
CB662,07/23/2019 12:30:13 AM,OCCUPIED
CB2727,07/23/2019 12:24:20 AM,VACANT
CB4326,07/23/2019 12:22:04 AM,OCCUPIED
CB3046,07/23/2019 12:21:20 AM,VACANT
CB3340,07/23/2019 12:18:45 AM,VACANT
CB586,07/23/2019 12:18:08 AM,OCCUPIED
CT455,07/23/2019 12:15:55 AM,VACANT
61410,07/23/2019 12:05:18 AM,VACANT
CC816,07/23/2019 12:02:05 AM,VACANT
CB692,07/23/2019 12:00:03 AM,VACANT
CC1426A,07/22/2019 11:59:43 PM,OCCUPIED
CB3044,07/22/2019 11:59:30 PM,OCCUPIED
HO981,07/22/2019 11:56:50 PM,VACANT
CC1215,07/22/2019 11:54:18 PM,OCCUPIED
HO948,07/22/2019 11:53:38 PM,VACANT
CB3791,07/22/2019 11:50:07 PM,OCCUPIED
WV40,07/22/2019 11:42:59 PM,OCCUPIED
HO600,07/22/2019 11:40:07 PM,VACANT
CB153,07/22/2019 11:34:12 PM,OCCUPIED
CB1049,07/22/2019 11:29:49 PM,OCCUPIED
CB3143,07/22/2019 11:22:09 PM,OCCUPIED
CB4334,07/22/2019 11:19:33 PM,VACANT
CB2726,07/22/2019 11:12:58 PM,OCCUPIED
CB1373,07/22/2019 11:12:54 PM,OCCUPIED
V253,07/22/2019 11:10:45 PM,OCCUPIED
CB4230,07/22/2019 11:07:28 PM,VACANT
CB2115A,07/22/2019 11:02:49 PM,OCCUPIED
LT401,07/22/2019 11:01:51 PM,VACANT
CB158,07/22/2019 10:53:19 PM,OCCUPIED
CB3843,07/22/2019 10:34:33 PM,VACANT
CC820,07/22/2019 10:34:24 PM,OCCUPIED
CB1843,07/22/2019 10:33:27 PM,OCCUPIED
CB3299A,07/22/2019 10:29:36 PM,VACANT
CC293B,07/22/2019 10:19:38 PM,VACANT
CB1272,07/22/2019 10:18:25 PM,VACANT
SV376,07/22/2019 10:16:42 PM,UNKNOWN
HO187,07/22/2019 10:14:29 PM,VACANT
CB143,07/22/2019 10:13:26 PM,VACANT
CT404,07/22/2019 10:13:21 PM,OCCUPIED
CT385,07/22/2019 10:05:36 PM,OCCUPIED
CT327,07/22/2019 10:01:51 PM,OCCUPIED
CT322,07/22/2019 10:00:19 PM,VACANT
CB2544,07/22/2019 09:54:16 PM,VACANT
CB4483,07/22/2019 09:53:22 PM,OCCUPIED
CC1252C,07/22/2019 09:48:07 PM,VACANT
CC843,07/22/2019 09:26:29 PM,VACANT
LT5,07/22/2019 09:13:32 PM,VACANT
WV504,07/22/2019 09:09:16 PM,VACANT
CB974,07/22/2019 08:41:47 PM,OCCUPIED
CT132,07/22/2019 08:36:58 PM,VACANT
CB4080,07/22/2019 08:29:17 PM,VACANT
LT486A,07/22/2019 08:17:06 PM,VACANT
SV754,07/22/2019 08:17:03 PM,UNKNOWN
CB930,07/22/2019 08:11:42 PM,OCCUPIED
CB131,07/22/2019 08:07:12 PM,VACANT
CC1258,07/22/2019 08:06:24 PM,OCCUPIED
SV604,07/22/2019 07:58:44 PM,VACANT
CB561,07/22/2019 07:45:34 PM,OCCUPIED
LZ103,07/22/2019 07:40:29 PM,OCCUPIED
CB3727,07/22/2019 07:27:53 PM,VACANT
CT384,07/22/2019 07:27:52 PM,OCCUPIED
CB2517A,07/22/2019 07:23:04 PM,VACANT
ED374,07/22/2019 07:18:13 PM,OCCUPIED
CT382,07/22/2019 07:03:31 PM,OCCUPIED
CB905,07/22/2019 06:40:39 PM,OCCUPIED
ED207A,07/22/2019 06:13:17 PM,VACANT
CB2638,07/22/2019 06:02:17 PM,OCCUPIED
CC1214,07/22/2019 05:39:48 PM,VACANT
WV438,07/22/2019 05:18:32 PM,OCCUPIED
CB2510,07/22/2019 05:17:34 PM,OCCUPIED
CB3695,07/22/2019 04:58:18 PM,VACANT
LT478,07/22/2019 04:55:24 PM,VACANT
CB3186,07/22/2019 04:41:46 PM,OCCUPIED
CB645,07/22/2019 04:33:40 PM,OCCUPIED
CB3790,07/22/2019 04:26:41 PM,OCCUPIED
ED393A,07/22/2019 04:21:03 PM,VACANT
ED633A,07/22/2019 04:19:03 PM,OCCUPIED
82810,07/22/2019 04:18:23 PM,OCCUPIED
CB3709,07/22/2019 04:12:11 PM,OCCUPIED
CC319,07/22/2019 03:53:16 PM,OCCUPIED
ED635,07/22/2019 03:49:11 PM,VACANT
CB2179,07/22/2019 03:34:18 PM,VACANT
CC1259A,07/22/2019 03:26:53 PM,VACANT
CC520,07/22/2019 03:25:36 PM,OCCUPIED
CB3840,07/22/2019 03:20:15 PM,VACANT
ED355,07/22/2019 03:05:27 PM,OCCUPIED
CB3929C,07/22/2019 02:56:46 PM,OCCUPIED
CB718A,07/22/2019 02:43:13 PM,OCCUPIED
CB3368,07/22/2019 02:42:11 PM,VACANT
CB590,07/22/2019 02:36:45 PM,OCCUPIED
CB3690,07/22/2019 02:35:36 PM,VACANT
CB2814,07/22/2019 02:32:00 PM,VACANT
LT3A,07/22/2019 02:25:24 PM,VACANT
CT456,07/22/2019 02:01:13 PM,OCCUPIED
CB2811,07/22/2019 12:56:39 PM,VACANT
CB3247,07/22/2019 12:40:39 PM,OCCUPIED
HO677,07/22/2019 12:40:23 PM,UNKNOWN
CB2207,07/22/2019 12:28:31 PM,OCCUPIED
WV215,07/22/2019 11:22:57 AM,VACANT
SV216,07/22/2019 10:29:45 AM,UNKNOWN
CB3714,07/22/2019 09:58:44 AM,VACANT
CB1157,07/22/2019 09:49:14 AM,VACANT
WV250,07/22/2019 09:15:54 AM,VACANT
CB2147A,07/22/2019 09:14:30 AM,VACANT
HO275,07/22/2019 09:03:43 AM,OCCUPIED
CC1083,07/22/2019 08:38:38 AM,OCCUPIED
WV123,07/22/2019 08:16:28 AM,VACANT
CB1085,07/22/2019 06:51:54 AM,VACANT
CC24,07/22/2019 06:48:00 AM,VACANT
CB3569,07/22/2019 06:36:32 AM,VACANT
HO550,07/22/2019 06:27:52 AM,VACANT
CC1338,07/22/2019 06:12:37 AM,VACANT
WV386,07/22/2019 05:54:13 AM,VACANT
CB3174,07/22/2019 02:39:11 AM,VACANT
CB3349A,07/22/2019 01:56:08 AM,VACANT
CC1262,07/22/2019 01:36:34 AM,OCCUPIED
CB668,07/22/2019 01:32:37 AM,VACANT
SV215,07/22/2019 12:51:29 AM,UNKNOWN
CB1544,07/22/2019 12:24:09 AM,VACANT
SV602,07/22/2019 12:22:22 AM,VACANT
HO506,07/22/2019 12:12:34 AM,VACANT
WV666,07/22/2019 12:03:01 AM,VACANT
CB4020,07/21/2019 11:44:31 PM,VACANT
CB1845,07/21/2019 10:48:29 PM,VACANT
CB1135,07/21/2019 07:08:51 PM,VACANT
LT29,07/21/2019 03:31:43 PM,VACANT
CT253,07/21/2019 02:40:43 PM,VACANT
CB3118,07/21/2019 12:51:48 PM,VACANT
CB3849,07/21/2019 10:33:14 AM,VACANT
CB3009,07/21/2019 09:37:23 AM,VACANT
CT452,07/21/2019 09:08:32 AM,OCCUPIED
CT501,07/21/2019 07:28:03 AM,VACANT
CB3322,07/21/2019 05:39:41 AM,VACANT
CB360C,07/21/2019 02:22:52 AM,VACANT
CB114,07/21/2019 02:16:27 AM,VACANT
WV612,07/21/2019 02:02:06 AM,VACANT
HO575A,07/20/2019 10:42:52 PM,OCCUPIED
CB1841,07/20/2019 02:40:06 PM,VACANT
CB1667,07/20/2019 10:14:40 AM,OCCUPIED
CT461B,07/20/2019 07:14:35 AM,VACANT
V76,07/19/2019 06:38:26 PM,UNKNOWN
V75,07/19/2019 06:36:53 PM,UNKNOWN
V74,07/19/2019 06:33:28 PM,UNKNOWN
V73,07/19/2019 06:32:47 PM,UNKNOWN
HO515,07/19/2019 03:30:43 PM,VACANT
LZ116,07/19/2019 03:27:46 PM,UNKNOWN
CB2404,07/19/2019 04:40:35 AM,VACANT
CB852,07/19/2019 02:12:45 AM,VACANT
CC1216,07/19/2019 01:46:35 AM,VACANT
CB1223,07/19/2019 01:41:39 AM,VACANT
HO678,07/18/2019 06:52:21 PM,UNKNOWN
SV292A,07/18/2019 06:14:37 PM,VACANT
ED200,07/18/2019 05:49:43 PM,VACANT
SV368,07/18/2019 02:24:10 PM,OCCUPIED
HO665,07/18/2019 02:03:39 PM,OCCUPIED
SV240,07/18/2019 05:48:48 AM,VACANT
CT574,07/17/2019 08:25:37 PM,VACANT
SV293,07/17/2019 08:09:21 PM,VACANT
HO575,07/17/2019 08:06:02 PM,VACANT
WP147,07/17/2019 08:04:32 PM,OCCUPIED
CB697,07/17/2019 02:57:43 PM,OCCUPIED
CT493,07/17/2019 11:16:05 AM,OCCUPIED
LT237,07/17/2019 08:28:20 AM,OCCUPIED
CC1236,07/16/2019 04:17:38 PM,VACANT
CC1275,07/16/2019 12:53:00 AM,VACANT
WV613,07/15/2019 11:58:30 PM,VACANT
WV396A,07/15/2019 02:35:53 PM,OCCUPIED
WV396,07/15/2019 02:24:43 PM,OCCUPIED
CT290,07/14/2019 07:13:18 PM,OCCUPIED
CB638,07/13/2019 10:17:58 PM,VACANT
CC441,07/13/2019 01:17:51 AM,VACANT
CC789,07/12/2019 03:49:21 PM,VACANT
CT304,07/10/2019 05:11:57 PM,OCCUPIED
CB1777,07/10/2019 03:39:06 PM,VACANT
CB3809,07/10/2019 10:40:33 AM,OCCUPIED
CB1021A,07/10/2019 10:06:59 AM,VACANT
SV380,07/10/2019 05:30:37 AM,UNKNOWN
CC813,07/09/2019 11:19:04 AM,OCCUPIED
WV320,07/08/2019 08:42:05 PM,OCCUPIED
CT123,07/08/2019 11:19:06 AM,OCCUPIED
CB559,07/06/2019 03:22:30 AM,VACANT
CB1038,07/02/2019 01:03:44 PM,OCCUPIED
ED233,07/02/2019 06:42:39 AM,VACANT
CT358,06/30/2019 05:10:07 PM,VACANT
LT283A,06/28/2019 02:49:03 PM,OCCUPIED
CB1548,06/27/2019 04:44:49 PM,VACANT
CB1395,06/27/2019 12:53:06 AM,OCCUPIED
CB2434,06/26/2019 03:22:27 PM,OCCUPIED
ED206B,06/26/2019 10:07:21 AM,VACANT
ED201,06/25/2019 08:54:06 PM,VACANT
LT260,06/25/2019 07:32:52 PM,OCCUPIED
LT70,06/25/2019 03:13:10 PM,OCCUPIED
CB4338,06/25/2019 08:07:35 AM,VACANT
CB3759,06/25/2019 02:08:10 AM,VACANT
CB4315,06/24/2019 01:45:19 PM,OCCUPIED
CB964,06/24/2019 01:07:13 PM,OCCUPIED
CB3350A,06/21/2019 06:40:29 AM,OCCUPIED
CB1015,06/20/2019 02:48:48 AM,OCCUPIED
CB228,06/19/2019 10:27:55 PM,VACANT
CC1343A,06/19/2019 03:44:45 PM,OCCUPIED
CC1463,06/19/2019 03:43:47 PM,OCCUPIED
CC1461,06/19/2019 03:43:44 PM,VACANT
CC1464,06/19/2019 03:42:58 PM,OCCUPIED
CC1343,06/19/2019 02:41:44 PM,OCCUPIED
CC1462,06/19/2019 02:28:11 PM,OCCUPIED
CC1465,06/19/2019 02:26:45 PM,OCCUPIED
CC1466,06/19/2019 02:25:13 PM,OCCUPIED
CC1460,06/19/2019 02:21:46 PM,OCCUPIED
CC1467,06/19/2019 02:19:39 PM,VACANT
CC1344,06/19/2019 02:12:44 PM,OCCUPIED
CC1344A,06/19/2019 01:30:36 PM,OCCUPIED
CB3742,06/18/2019 10:40:17 PM,OCCUPIED
CB3056,06/18/2019 05:27:07 PM,VACANT
ED369,06/18/2019 01:15:19 PM,VACANT
CB953,06/17/2019 06:14:43 PM,OCCUPIED
WP166,06/15/2019 09:33:06 PM,UNKNOWN
CB3250,06/15/2019 01:10:47 AM,VACANT
CB4325,06/14/2019 02:25:05 PM,VACANT
CC1367A,06/14/2019 05:56:05 AM,VACANT
CC1256,06/13/2019 07:27:58 PM,VACANT
CB1005A,06/13/2019 03:54:18 AM,OCCUPIED
ED390A,06/13/2019 12:35:15 AM,VACANT
CT428,06/12/2019 01:09:40 PM,OCCUPIED
CC803,06/12/2019 02:37:50 AM,OCCUPIED
CT565,06/11/2019 05:32:49 PM,VACANT
CB4324,06/11/2019 03:26:15 PM,VACANT
CT570,06/11/2019 12:59:13 PM,VACANT
CB3189,06/10/2019 09:41:02 AM,VACANT
CB1483,06/08/2019 07:31:19 AM,VACANT
LT305,06/07/2019 03:44:08 PM,OCCUPIED
CB3032,06/07/2019 08:39:48 AM,OCCUPIED
CB1030,06/06/2019 05:05:35 PM,OCCUPIED
CB1029,06/06/2019 04:58:05 PM,OCCUPIED
CC1091,06/06/2019 04:10:44 PM,VACANT
CB3077,06/05/2019 04:34:23 AM,OCCUPIED
HO46,06/01/2019 07:39:17 PM,OCCUPIED
CB4024,06/01/2019 03:10:40 PM,VACANT
CB4322,05/31/2019 03:03:01 PM,OCCUPIED
CB4323,05/31/2019 02:33:00 PM,OCCUPIED
CB2257,05/31/2019 10:15:14 AM,VACANT
WV459,05/30/2019 07:45:05 PM,OCCUPIED
LT138,05/30/2019 06:55:36 PM,VACANT
WV460,05/30/2019 05:03:31 PM,OCCUPIED
CB1637,05/30/2019 03:36:51 PM,VACANT
CB639A,05/30/2019 12:21:51 AM,VACANT
CB3964,05/29/2019 11:44:37 PM,VACANT
